age,gender,department,education,tenure_years,trainings_attended,awards_won,job_level,region,recruitment_channel,work_type,language_count,multilingual,international_hire,is_promoted,weighted_performance_index,high_achiever_flag,training_efficiency
-1.528424118057775,1.0,1.0,0.0,-0.38675408307939,-1.405422833015442,0.6792983496390617,2.0,0.0,2.0,1.0,-0.903566624768081,0.0,0.0,0,1.210571900842038,0,-5.002076963092888
0.2105223509477055,1.0,2.0,1.0,1.2425694121944864,-1.405422833015442,-0.7075908901303577,2.0,0.0,2.0,2.0,0.478033718914,1.0,0.0,0,0.5940391666573365,0,1.6231964978740985
-1.619947616426484,0.0,3.0,0.0,0.2094895712084041,-0.70052623706026,-0.7075908901303577,1.0,0.0,2.0,0.0,-0.903566624768081,0.0,0.0,1,0.16804007857785322,0,-1.802511518338633
0.3935693476851245,0.0,0.0,2.0,-0.5683912125378777,0.7092669548501043,-0.7075908901303577,4.0,0.0,2.0,0.0,-0.903566624768081,1.0,1.0,0,1.3939210472485708,0,0.5699969390981713
0.9427103378973816,1.0,3.0,3.0,1.2054824938287538,0.7092669548501043,0.6792983496390617,2.0,1.0,2.0,0.0,0.478033718914,0.0,0.0,0,0.8540071588434247,0,-0.098912116856629
1.6748983248470573,1.0,4.0,2.0,0.1197929904081581,-0.70052623706026,-0.7075908901303577,1.0,1.0,2.0,0.0,0.478033718914,1.0,1.0,0,0.6205459245691451,0,-3.6803328548127014
-1.619947616426484,1.0,3.0,0.0,0.2242528564548704,0.7092669548501043,-0.7075908901303577,1.0,1.0,0.0,0.0,-0.903566624768081,0.0,0.0,1,1.6170293618988552,0,0.7297447557676758
0.118998852578996,0.0,1.0,0.0,1.3208050371683382,0.0043703588949221,-0.7075908901303577,0.0,1.0,0.0,0.0,-0.903566624768081,0.0,0.0,0,0.9233393320383864,0,2.01913188235632
1.21728083300351,1.0,3.0,0.0,-0.3976417461644288,0.7092669548501043,-0.7075908901303577,4.0,2.0,1.0,0.0,-0.903566624768081,0.0,1.0,0,1.1694456779666706,0,-0.6132555786310557
-0.7047126327393892,0.0,2.0,1.0,0.0902847851380762,0.0043703588949221,-0.7075908901303577,1.0,3.0,2.0,0.0,0.478033718914,1.0,0.0,1,1.8701234875552732,0,1.2339304677838776
0.2105223509477055,1.0,3.0,2.0,0.393993106803454,0.0043703588949221,-0.7075908901303577,2.0,2.0,0.0,0.0,1.8596340625960808,0.0,0.0,0,0.159124495607487,0,-0.5061614953314623
0.485092846053834,1.0,4.0,0.0,-0.387298122535491,0.0043703588949221,-0.7075908901303577,2.0,0.0,0.0,0.0,0.478033718914,1.0,1.0,0,-0.04938283082928017,0,-2.1136849268448725
0.668139842791253,1.0,3.0,3.0,-0.9195195580583037,0.0043703588949221,0.6792983496390617,0.0,0.0,0.0,0.0,0.478033718914,0.0,1.0,1,0.997268988131887,1,0.654132759970299
0.7596633411599625,0.0,1.0,0.0,0.5077395287186028,0.0043703588949221,-0.7075908901303577,0.0,0.0,0.0,0.0,-0.903566624768081,1.0,0.0,1,0.2546854007683062,0,-1.900548355267647
-0.3386186392645513,0.0,0.0,2.0,-0.9587190425687389,-0.70052623706026,2.0661875894084814,2.0,0.0,1.0,0.0,1.8596340625960808,0.0,0.0,1,0.2888054023474468,0,-2.498771071858915
-0.4301421376332608,0.0,3.0,1.0,0.2915042346035312,-0.70052623706026,0.6792983496390617,3.0,2.0,0.0,0.0,-0.903566624768081,0.0,0.0,0,0.9509537761996256,0,-0.9532512337100603
-1.528424118057775,1.0,3.0,2.0,1.4755711980673685,-1.405422833015442,-0.7075908901303577,2.0,1.0,1.0,1.0,-0.903566624768081,1.0,0.0,1,1.4863689305950658,0,0.09686105720522943
1.5833748264783476,0.0,2.0,0.0,-0.5711460878245569,0.0043703588949221,-0.7075908901303577,1.0,0.0,2.0,0.0,-0.903566624768081,1.0,1.0,0,0.5032572143227092,0,1.1009933505912322
-1.1623301245829367,0.0,1.0,2.0,-0.8984386750937134,0.0043703588949221,0.6792983496390617,0.0,2.0,1.0,0.0,-0.903566624768081,1.0,1.0,0,0.4678127116907334,0,-0.6267746840158729
0.118998852578996,1.0,0.0,2.0,-0.7366434207136665,-0.70052623706026,-0.7075908901303577,3.0,2.0,0.0,0.0,1.8596340625960808,0.0,1.0,0,0.1137040930238072,0,4.7200904312071055
-0.9792831278455176,1.0,4.0,0.0,-0.1600233771194756,-0.70052623706026,0.6792983496390617,1.0,0.0,2.0,2.0,-0.903566624768081,1.0,1.0,0,0.001081979707600933,0,-0.3301032320987862
-0.1555716425271323,0.0,3.0,0.0,1.9288143186934004,-1.405422833015442,-0.7075908901303577,0.0,0.0,1.0,0.0,0.478033718914,0.0,0.0,1,1.0869022918864455,0,2.7387219214284357
-1.4369006196890652,0.0,0.0,0.0,-0.2711774243167233,0.0043703588949221,-0.7075908901303577,0.0,2.0,1.0,0.0,-0.903566624768081,1.0,0.0,1,1.3037877025396616,0,0.5958896334978306
0.485092846053834,0.0,4.0,0.0,-0.8861474554691658,-0.70052623706026,-0.7075908901303577,4.0,3.0,1.0,2.0,-0.903566624768081,0.0,0.0,0,2.2240571067234867,0,6.093109814696401
-0.5216656360019702,0.0,1.0,0.0,0.0065630958114014,0.7092669548501043,-0.7075908901303577,2.0,2.0,0.0,0.0,0.478033718914,0.0,0.0,0,0.6553533559748731,0,-0.2773928047990788
-0.9792831278455176,1.0,1.0,0.0,0.3473909077306356,-0.70052623706026,-0.7075908901303577,0.0,3.0,2.0,0.0,0.478033718914,1.0,0.0,0,0.4963533148690482,0,-3.5645679749888837
0.5766163444225435,1.0,0.0,0.0,-0.4955464896553289,2.1190601467604684,0.6792983496390617,0.0,0.0,1.0,0.0,-0.903566624768081,0.0,0.0,0,0.15059012461750246,0,-0.18985038478183033
-1.619947616426484,1.0,4.0,2.0,0.3047027560941183,0.7092669548501043,-0.7075908901303577,4.0,1.0,0.0,0.0,0.478033718914,1.0,0.0,0,0.49801092444070866,0,-1.0364861289546676
0.0274753542102865,0.0,1.0,0.0,-0.60541983144535,-0.70052623706026,-0.7075908901303577,0.0,1.0,2.0,0.0,1.8596340625960808,1.0,0.0,0,-0.17818655535943487,0,1.0189843724632408
0.7596633411599625,0.0,0.0,0.0,0.5903332517176977,0.7092669548501043,-0.7075908901303577,1.0,3.0,1.0,0.0,1.8596340625960808,1.0,0.0,0,0.5180318704694639,0,-0.9268531440810063
-1.1623301245829367,1.0,1.0,2.0,-0.5803843551626665,-0.70052623706026,-0.7075908901303577,2.0,0.0,2.0,0.0,-0.903566624768081,0.0,0.0,0,1.0907555457375322,0,2.1589903393861576
-1.0708066262142273,1.0,1.0,2.0,-0.7050247125779491,1.414163550805286,-0.7075908901303577,0.0,0.0,0.0,1.0,-0.903566624768081,1.0,0.0,0,-0.019404889007869186,0,-0.11460448476243434
1.4003278297409287,0.0,1.0,0.0,1.1628963528779632,-0.70052623706026,0.6792983496390617,1.0,3.0,2.0,0.0,0.478033718914,0.0,0.0,0,1.3254487983056755,1,2.3364619052915097
-0.5216656360019702,0.0,2.0,0.0,-0.1919414969220189,-0.70052623706026,2.0661875894084814,3.0,1.0,2.0,1.0,0.478033718914,1.0,0.0,0,0.7999397161804721,0,-0.9119045513705795
-0.2470951408958418,1.0,4.0,0.0,-0.6640889181320087,3.528853338670832,2.0661875894084814,2.0,2.0,2.0,0.0,-0.903566624768081,0.0,0.0,0,0.5688387816218684,0,0.10776613979735608
1.4918513281096382,1.0,0.0,2.0,1.8013338431053427,-0.70052623706026,-0.7075908901303577,1.0,3.0,1.0,0.0,-0.903566624768081,0.0,0.0,1,0.3833912504589574,0,-3.372941549973846
-1.4369006196890652,1.0,0.0,2.0,0.1973560370407276,0.7092669548501043,2.0661875894084814,2.0,0.0,1.0,0.0,0.478033718914,0.0,0.0,0,0.5763524181578955,0,0.16257597301294902
-1.619947616426484,0.0,4.0,0.0,-0.7528103466423438,-1.405422833015442,-0.7075908901303577,2.0,0.0,1.0,0.0,-0.903566624768081,1.0,0.0,1,0.6507720222729828,0,1.6609563015940958
-1.2538536229516462,0.0,4.0,2.0,-0.0290926253456509,-1.405422833015442,-0.7075908901303577,0.0,1.0,1.0,0.0,-0.903566624768081,1.0,0.0,0,0.9405285553126935,0,-1.5147135448466218
-1.4369006196890652,0.0,4.0,0.0,1.0904651568035826,-0.70052623706026,-0.7075908901303577,1.0,3.0,1.0,0.0,0.478033718914,1.0,0.0,0,0.7008193450106157,0,-0.5083354638798454
0.8511868395286719,0.0,4.0,1.0,0.2151338772150141,-1.405422833015442,-0.7075908901303577,1.0,3.0,1.0,0.0,0.478033718914,0.0,0.0,1,1.8129733492523135,0,-2.7504068368154377
-0.1555716425271323,0.0,3.0,2.0,-0.720583420597403,0.0043703588949221,-0.7075908901303577,1.0,3.0,1.0,0.0,-0.903566624768081,0.0,0.0,1,1.1563706431830665,0,-0.26083680928878367
0.5766163444225435,0.0,0.0,0.0,0.0664340849317942,0.0043703588949221,-0.7075908901303577,1.0,0.0,0.0,1.0,0.478033718914,0.0,0.0,0,0.34442915584770173,0,-0.7636150965295845
1.3088043313722193,1.0,3.0,0.0,-0.0169753702033166,0.0043703588949221,0.6792983496390617,1.0,2.0,0.0,0.0,-0.903566624768081,0.0,0.0,0,0.8767851836332204,0,0.13140478880585546
-0.8877596294768082,1.0,1.0,0.0,0.7580220760681914,2.1190601467604684,0.6792983496390617,1.0,3.0,2.0,0.0,-0.903566624768081,1.0,0.0,1,0.7488051720623594,0,0.6501818233433816
1.4918513281096382,0.0,1.0,2.0,-0.8074660523931529,0.0043703588949221,-0.7075908901303577,0.0,2.0,2.0,1.0,1.8596340625960808,0.0,1.0,0,1.2578890758918886,0,1.0850414775514692
-0.5216656360019702,1.0,0.0,0.0,0.2269771935755522,-0.70052623706026,-0.7075908901303577,0.0,0.0,0.0,0.0,-0.903566624768081,0.0,0.0,1,1.1252662866663183,0,-2.7405213994539794
1.0342338362660908,0.0,1.0,2.0,-0.9748166697079702,0.7092669548501043,0.6792983496390617,1.0,2.0,0.0,1.0,-0.903566624768081,1.0,0.0,0,0.4769420360840116,0,-0.005483236192123842
-0.4301421376332608,1.0,4.0,1.0,0.2152088238401943,0.7092669548501043,-0.7075908901303577,3.0,2.0,2.0,1.0,-0.903566624768081,1.0,0.0,1,0.6633961732295998,0,-0.39942392518394665
-1.0708066262142273,0.0,3.0,0.0,2.3102036784713054,0.0043703588949221,0.6792983496390617,2.0,2.0,0.0,0.0,-0.903566624768081,1.0,0.0,0,0.18665265849343737,0,-0.8873355657870204
-0.5216656360019702,1.0,4.0,0.0,-0.8121374150507127,0.0043703588949221,-0.7075908901303577,0.0,0.0,0.0,1.0,-0.903566624768081,0.0,0.0,0,0.15701044193501498,0,0.008848047044709166
0.302045849316415,1.0,1.0,0.0,-0.6257997225447829,-0.70052623706026,-0.7075908901303577,1.0,0.0,0.0,1.0,1.8596340625960808,0.0,0.0,1,0.805105617343691,0,-0.8967960157310609
0.118998852578996,0.0,3.0,2.0,-0.1105079245898148,-0.70052623706026,0.6792983496390617,1.0,0.0,2.0,0.0,-0.903566624768081,0.0,0.0,0,0.5325133408740507,0,-3.5542262849419792
-0.3386186392645513,0.0,4.0,0.0,0.3456617406126913,0.0043703588949221,-0.7075908901303577,2.0,2.0,2.0,1.0,-0.903566624768081,1.0,0.0,0,1.0148700476515118,0,-0.6725660976565493
-0.1555716425271323,1.0,0.0,0.0,-0.5752258611571502,0.0043703588949221,-0.7075908901303577,4.0,1.0,1.0,0.0,1.8596340625960808,0.0,0.0,0,0.007903554209744066,0,0.04872372638012148
0.3935693476851245,1.0,4.0,0.0,0.1125545262716362,0.7092669548501043,0.6792983496390617,1.0,1.0,2.0,1.0,-0.903566624768081,0.0,0.0,0,0.9839399848977243,0,-0.3473778507706961
0.5766163444225435,0.0,1.0,0.0,1.3498663838150555,2.1190601467604684,2.0661875894084814,0.0,1.0,1.0,0.0,0.478033718914,0.0,0.0,0,0.7093038429774791,0,-0.0068599597683117325
0.485092846053834,1.0,3.0,2.0,0.3234897030052664,0.0043703588949221,-0.7075908901303577,3.0,2.0,0.0,0.0,-0.903566624768081,1.0,0.0,0,0.9274147190208218,0,-0.7130161823290816
0.8511868395286719,0.0,0.0,0.0,0.2666985582598363,-1.405422833015442,0.6792983496390617,2.0,1.0,1.0,0.0,1.8596340625960808,0.0,0.0,1,1.07074351691918,1,-1.1596997743905295
-0.4301421376332608,0.0,3.0,0.0,-0.5145324787320603,0.7092669548501043,0.6792983496390617,2.0,0.0,0.0,0.0,-0.903566624768081,0.0,0.0,0,-0.006790680128651194,0,-0.4120221056395102
-1.7114711147951938,1.0,0.0,2.0,1.4819803707436603,0.0043703588949221,-0.7075908901303577,0.0,2.0,1.0,0.0,0.478033718914,1.0,1.0,1,1.6506408125213128,0,0.636272475928167
0.485092846053834,0.0,3.0,2.0,-0.6752891259221117,-0.70052623706026,-0.7075908901303577,2.0,3.0,0.0,1.0,0.478033718914,0.0,0.0,0,0.6190167223599633,0,-1.0125464062922438
-1.1623301245829367,1.0,1.0,2.0,-0.772946569008401,0.0043703588949221,0.6792983496390617,0.0,1.0,2.0,0.0,-0.903566624768081,0.0,0.0,0,0.29744916217785816,0,-2.1782896153299873
-0.9792831278455176,1.0,0.0,1.0,-0.5436266261372268,1.414163550805286,0.6792983496390617,0.0,2.0,1.0,2.0,0.478033718914,0.0,0.0,0,-0.2161721791739398,0,-0.1135889130446135
0.3935693476851245,0.0,2.0,0.0,0.0702689117749134,-1.405422833015442,2.0661875894084814,0.0,3.0,1.0,0.0,0.478033718914,1.0,0.0,0,0.009368025453994585,0,-1.2524736449613567
-1.7114711147951938,1.0,3.0,1.0,1.0238569974710807,-1.405422833015442,-0.7075908901303577,3.0,2.0,0.0,1.0,1.8596340625960808,1.0,0.0,0,0.9344018358355782,0,1.4006161521691718
-1.0708066262142273,0.0,3.0,2.0,-0.8634971781729655,0.0043703588949221,-0.7075908901303577,0.0,3.0,0.0,0.0,1.8596340625960808,1.0,1.0,1,1.4079836951387648,0,-0.2043810253632454
0.3935693476851245,0.0,4.0,2.0,0.7184040692919876,1.414163550805286,-0.7075908901303577,1.0,0.0,2.0,0.0,-0.903566624768081,1.0,0.0,0,1.1007141038200423,0,0.2606416931727745
-0.7962361311080988,0.0,0.0,0.0,0.7130160242574438,-0.70052623706026,-0.7075908901303577,4.0,2.0,1.0,0.0,0.478033718914,1.0,0.0,0,2.012705288466089,0,5.1414834283892885
-0.2470951408958418,1.0,2.0,0.0,-0.1004866742163956,1.414163550805286,0.6792983496390617,0.0,0.0,2.0,0.0,1.8596340625960808,0.0,1.0,0,1.051026531420749,1,0.48353497190592193
-1.0708066262142273,0.0,1.0,0.0,0.4603266633619354,2.1190601467604684,-0.7075908901303577,2.0,0.0,2.0,2.0,-0.903566624768081,1.0,0.0,1,0.6932128885956659,0,0.0336205987620281
1.4003278297409287,1.0,4.0,1.0,-0.802768622703856,1.414163550805286,-0.7075908901303577,1.0,3.0,2.0,0.0,0.478033718914,1.0,0.0,0,1.7611580862519733,0,0.23335563273233928
1.4003278297409287,0.0,2.0,3.0,-0.8180977251175174,-0.70052623706026,0.6792983496390617,1.0,1.0,0.0,0.0,-0.903566624768081,0.0,0.0,0,-0.09249869248590074,0,0.28658655137114264
1.21728083300351,0.0,0.0,0.0,1.0322273956416592,0.0043703588949221,-0.7075908901303577,1.0,3.0,2.0,0.0,0.478033718914,0.0,0.0,0,-0.18983945038265396,0,-1.5266472573364043
-1.3453771213203558,0.0,2.0,1.0,-0.300536755865611,-1.405422833015442,-0.7075908901303577,0.0,1.0,2.0,1.0,0.478033718914,1.0,0.0,0,1.1667442361861584,0,-3.1615718241033894
0.7596633411599625,1.0,3.0,3.0,-0.7189791385477698,-0.70052623706026,-0.7075908901303577,0.0,3.0,0.0,0.0,0.478033718914,1.0,0.0,0,1.5872189496621265,0,4.449242920966004
-1.1623301245829367,1.0,3.0,0.0,0.1903300247749386,-0.70052623706026,-0.7075908901303577,1.0,2.0,0.0,0.0,1.8596340625960808,0.0,0.0,0,0.029969235729618415,0,-5.711125115349092
-0.9792831278455176,0.0,4.0,2.0,1.2769728867588055,-0.70052623706026,-0.7075908901303577,2.0,1.0,2.0,0.0,-0.903566624768081,1.0,1.0,0,0.9569598283055116,0,-1.3182616530842688
-1.0708066262142273,0.0,0.0,1.0,0.019173521801968,-1.405422833015442,-0.7075908901303577,0.0,2.0,1.0,0.0,0.478033718914,1.0,0.0,0,1.0249835824782916,0,-3.8345844335587476
-0.7047126327393892,1.0,0.0,0.0,-0.570554132193163,1.414163550805286,-0.7075908901303577,1.0,3.0,1.0,0.0,-0.903566624768081,1.0,0.0,0,0.9633331854974697,0,0.08992303791421088
1.3088043313722193,1.0,2.0,0.0,-0.3306257201964373,0.0043703588949221,-0.7075908901303577,2.0,0.0,0.0,1.0,1.8596340625960808,1.0,0.0,0,-0.1672333384154734,0,-1.0175755080182711
1.21728083300351,1.0,4.0,2.0,0.4249681540663886,-0.70052623706026,-0.7075908901303577,2.0,3.0,2.0,0.0,1.8596340625960808,1.0,1.0,0,0.9528923273984916,0,4.117126301703748
0.302045849316415,0.0,0.0,1.0,-0.9372506831961284,0.0043703588949221,-0.7075908901303577,1.0,2.0,1.0,2.0,1.8596340625960808,1.0,0.0,0,0.5829676978094144,0,0.11173599742276501
0.3935693476851245,1.0,3.0,0.0,-0.7574626570475511,0.0043703588949221,-0.7075908901303577,1.0,3.0,1.0,0.0,1.8596340625960808,1.0,1.0,0,0.6494178329043582,0,1.3058676189537306
1.5833748264783476,0.0,2.0,2.0,-0.3709016985079155,-1.405422833015442,-0.7075908901303577,2.0,0.0,2.0,0.0,1.8596340625960808,1.0,0.0,0,1.8173392513161344,0,-0.19971859369591
1.4003278297409287,1.0,1.0,0.0,-0.0564635655692346,0.0043703588949221,2.0661875894084814,1.0,0.0,1.0,0.0,1.8596340625960808,0.0,0.0,0,0.7440806733552344,1,-2.1874234834680504
0.2105223509477055,0.0,3.0,0.0,-0.5833535970359003,0.7092669548501043,0.6792983496390617,1.0,3.0,1.0,0.0,-0.903566624768081,1.0,0.0,1,1.2918502294110064,1,1.0715854186281806
0.668139842791253,0.0,4.0,1.0,-0.6448840646686219,-0.70052623706026,-0.7075908901303577,4.0,3.0,0.0,0.0,-0.903566624768081,1.0,0.0,0,1.4324406983625986,0,-3.77964073718089
1.4003278297409287,0.0,0.0,1.0,-0.9656378577236614,-0.70052623706026,0.6792983496390617,2.0,2.0,1.0,0.0,1.8596340625960808,1.0,1.0,0,0.8839141132674277,1,-1.5038407771512687
-1.7114711147951938,1.0,3.0,2.0,-0.9748166697079702,0.7092669548501043,-0.7075908901303577,1.0,0.0,1.0,0.0,0.478033718914,0.0,0.0,0,0.24527149853911365,0,0.711118780611634
1.4003278297409287,1.0,1.0,2.0,-0.6733363464137728,0.0043703588949221,2.0661875894084814,1.0,1.0,0.0,0.0,1.8596340625960808,1.0,0.0,0,1.1366588608979749,0,2.01913188235632
1.5833748264783476,1.0,1.0,3.0,-0.2320427274925705,0.7092669548501043,-0.7075908901303577,0.0,2.0,1.0,1.0,0.478033718914,0.0,0.0,1,0.4631238887428157,0,-0.042575528172640535
-0.5216656360019702,0.0,4.0,2.0,-0.1738062775749263,0.0043703588949221,0.6792983496390617,1.0,1.0,0.0,0.0,-0.903566624768081,0.0,0.0,1,1.4442306404396363,1,0.3563605019512751
-1.528424118057775,0.0,3.0,0.0,-0.3089410840279099,0.7092669548501043,0.6792983496390617,2.0,0.0,2.0,0.0,1.8596340625960808,1.0,0.0,0,0.39385283153303563,1,-0.7087453278074046
-1.7114711147951938,1.0,2.0,2.0,-0.4670420936699782,2.1190601467604684,-0.7075908901303577,1.0,0.0,1.0,1.0,0.478033718914,1.0,0.0,1,1.0085274826121322,0,-0.09210684026821064
-1.3453771213203558,0.0,3.0,1.0,-0.710282323801795,0.7092669548501043,-0.7075908901303577,0.0,2.0,1.0,0.0,0.478033718914,0.0,1.0,1,1.2841762150717713,0,0.6496743292717168
0.5766163444225435,0.0,1.0,0.0,-0.4829165384900362,0.0043703588949221,-0.7075908901303577,1.0,0.0,0.0,0.0,0.478033718914,1.0,0.0,0,0.3534468062418091,0,0.30596835097523495
-0.5216656360019702,0.0,4.0,0.0,-0.8555555675054989,-0.70052623706026,0.6792983496390617,0.0,1.0,1.0,1.0,0.478033718914,0.0,1.0,0,1.911059298202231,1,5.871645920722566
0.668139842791253,1.0,4.0,1.0,-0.8832222311782596,1.414163550805286,0.6792983496390617,1.0,3.0,1.0,0.0,-0.903566624768081,0.0,0.0,0,0.7453567610063745,0,-0.5906257921168238
-0.9792831278455176,0.0,2.0,2.0,-0.6426077636951539,-1.405422833015442,0.6792983496390617,0.0,2.0,0.0,0.0,0.478033718914,0.0,1.0,1,1.107027645164684,1,3.621364382017801
-0.4301421376332608,1.0,4.0,0.0,4.510223892231249,0.7092669548501043,-0.7075908901303577,1.0,3.0,1.0,0.0,1.8596340625960808,1.0,0.0,1,0.7733125567660689,0,-0.41072653024971933
-0.4301421376332608,1.0,4.0,0.0,-0.602868484141734,0.0043703588949221,2.0661875894084814,2.0,3.0,0.0,0.0,-0.903566624768081,0.0,1.0,1,0.9521298311814598,1,-0.6501188233486355
0.5766163444225435,1.0,4.0,0.0,1.8232472772859256,-1.405422833015442,0.6792983496390617,2.0,2.0,1.0,0.0,-0.903566624768081,0.0,0.0,1,1.1745488601502376,0,-2.385391182647879
-0.6131891343706798,1.0,4.0,0.0,-0.497275335193283,1.414163550805286,-0.7075908901303577,1.0,1.0,2.0,1.0,-0.903566624768081,1.0,1.0,1,1.0637159692590366,0,-0.1754581518466274
1.1257573346348002,1.0,4.0,1.0,-0.4150191565760402,-0.70052623706026,-0.7075908901303577,2.0,0.0,0.0,0.0,0.478033718914,0.0,1.0,1,1.1952463274348053,0,-4.018808687994084
1.1257573346348002,0.0,1.0,2.0,0.6299345716997814,0.0043703588949221,-0.7075908901303577,4.0,0.0,2.0,0.0,1.8596340625960808,1.0,1.0,0,1.124347192140063,0,0.39653458190488483
-1.4369006196890652,1.0,3.0,0.0,-0.908034302767186,0.0043703588949221,-0.7075908901303577,1.0,2.0,2.0,0.0,-0.903566624768081,1.0,0.0,0,0.535160768576295,0,-0.7840844267470196
0.9427103378973816,1.0,0.0,2.0,-0.8022250359924229,0.7092669548501043,-0.7075908901303577,4.0,1.0,0.0,0.0,-0.903566624768081,0.0,0.0,0,-0.0864752738639644,0,-0.6539901259118243
1.5833748264783476,1.0,4.0,0.0,2.7353198329806205,-1.405422833015442,-0.7075908901303577,0.0,2.0,2.0,0.0,1.8596340625960808,1.0,0.0,0,0.569636477999342,0,-2.6447219472760386
0.302045849316415,0.0,0.0,0.0,-0.2845033276027513,0.7092669548501043,-0.7075908901303577,4.0,2.0,1.0,0.0,-0.903566624768081,0.0,0.0,0,1.8742860164657642,0,0.7664038803998102
-0.4301421376332608,0.0,0.0,0.0,-0.9624968022551296,0.0043703588949221,-0.7075908901303577,3.0,0.0,0.0,0.0,-0.903566624768081,0.0,0.0,0,0.48390913736488456,0,0.985276789295365
0.8511868395286719,0.0,1.0,2.0,-0.959189094688932,-1.405422833015442,3.4530768291779,0.0,2.0,1.0,0.0,-0.903566624768081,0.0,1.0,0,0.6680378515515204,1,2.107193441520711
1.4918513281096382,0.0,4.0,0.0,1.4344941479233413,-0.70052623706026,-0.7075908901303577,1.0,1.0,2.0,1.0,1.8596340625960808,1.0,0.0,0,1.2747025726819148,0,-2.0206030913222492
-0.6131891343706798,1.0,0.0,2.0,1.114576793725549,2.1190601467604684,3.4530768291779,2.0,1.0,0.0,0.0,-0.903566624768081,1.0,0.0,0,0.9376495935939048,0,0.17546456058094767
1.1257573346348002,1.0,4.0,3.0,-0.3788717680460812,-0.70052623706026,-0.7075908901303577,0.0,1.0,2.0,1.0,-0.903566624768081,1.0,0.0,0,0.9660584953696875,0,2.5006108137946987
-1.1623301245829367,0.0,2.0,3.0,-0.8259433841924635,0.7092669548501043,-0.7075908901303577,1.0,1.0,1.0,0.0,1.8596340625960808,0.0,0.0,0,0.13241090872518235,0,-0.14008697865495795
0.2105223509477055,0.0,2.0,2.0,0.813656576205938,-0.70052623706026,-0.7075908901303577,1.0,0.0,0.0,0.0,-0.903566624768081,0.0,0.0,0,0.32421592626895884,0,4.072520045124432
0.7596633411599625,0.0,2.0,2.0,-0.6057587573232274,0.7092669548501043,0.6792983496390617,0.0,0.0,2.0,0.0,0.478033718914,1.0,0.0,0,0.7071952153436092,1,-1.2203480313182549
-1.619947616426484,0.0,0.0,0.0,-0.4509336897190978,0.0043703588949221,-0.7075908901303577,1.0,0.0,0.0,0.0,-0.903566624768081,0.0,0.0,0,0.9700568779009592,0,-0.5856463575354015
-1.2538536229516462,1.0,2.0,2.0,0.1698867067349233,0.0043703588949221,-0.7075908901303577,1.0,0.0,2.0,2.0,0.478033718914,1.0,1.0,0,1.566955616440212,0,2.01913188235632
0.7596633411599625,0.0,1.0,0.0,-0.5609780092139172,-0.70052623706026,-0.7075908901303577,0.0,1.0,1.0,0.0,-0.903566624768081,1.0,1.0,0,0.7290900995675664,0,-0.06750478064707503
