age,gender,department,education,tenure_years,previous_rating,kpi_met,trainings_attended,avg_training_score,awards_won,job_level,region,recruitment_channel,work_type,language_count,multilingual,international_hire,is_promoted
0.21052235094770555,1.0,2.0,1.0,1.2425694121944864,2.0,0.4401984226808701,-1.4054228330154421,-0.6580809227088608,-0.7075908901303577,2.0,0.0,2.0,2.0,0.47803371891400004,1.0,0.0,0
-1.619947616426484,0.0,3.0,0.0,0.20948957120840414,2.0,-0.9560748571273456,-0.70052623706026,-0.5398049071390947,-0.7075908901303577,1.0,0.0,2.0,0.0,-0.903566624768081,0.0,0.0,1
0.3935693476851245,0.0,0.0,2.0,-0.5683912125378777,3.0,0.20748620937950088,0.7092669548501043,0.9742769323662115,-0.7075908901303577,4.0,0.0,2.0,0.0,-0.903566624768081,1.0,1.0,0
0.9427103378973815,1.0,3.0,3.0,1.2054824938287538,2.0,0.7310886893075818,0.7092669548501043,-0.1690672127773079,0.6792983496390617,2.0,1.0,2.0,0.0,0.47803371891400004,0.0,0.0,0
1.6748983248470573,1.0,4.0,2.0,0.11979299040815819,2.0,0.963800902608951,-0.70052623706026,-1.1021631289015157,-0.7075908901303577,1.0,1.0,2.0,0.0,0.47803371891400004,1.0,1.0,0
-1.619947616426484,1.0,3.0,0.0,0.22425285645487042,2.0,1.6037594891877167,0.7092669548501043,1.2473285965088483,-0.7075908901303577,1.0,1.0,0.0,0.0,-0.903566624768081,0.0,0.0,1
0.11899885257899608,0.0,1.0,0.0,1.3208050371683382,1.0,-0.25793821722323773,0.004370358894922151,2.027956213338397,-0.7075908901303577,0.0,1.0,0.0,0.0,-0.903566624768081,0.0,0.0,0
1.2172808330035099,1.0,3.0,0.0,-0.3976417461644288,4.0,0.5565545293315548,0.7092669548501043,-1.0482174954315433,-0.7075908901303577,4.0,2.0,1.0,0.0,-0.903566624768081,0.0,1.0,0
-0.7047126327393892,0.0,2.0,1.0,0.09028478513807625,3.0,1.3710472758863474,0.004370358894922151,1.2393231867794723,-0.7075908901303577,1.0,3.0,2.0,0.0,0.47803371891400004,1.0,0.0,1
0.21052235094770555,1.0,3.0,2.0,0.393993106803454,2.0,-1.0142529104526878,0.004370358894922151,-0.5083736027248512,-0.7075908901303577,2.0,2.0,0.0,0.0,1.8596340625960812,0.0,0.0,0
0.485092846053834,1.0,4.0,0.0,-0.387298122535491,2.0,-0.025226003921868426,0.004370358894922151,-2.1229224885659717,-0.7075908901303577,2.0,0.0,0.0,0.0,0.47803371891400004,1.0,1.0,0
0.668139842791253,1.0,3.0,3.0,-0.9195195580583037,3.0,-0.665184590500634,0.004370358894922151,0.6569915548962951,0.6792983496390617,0.0,0.0,0.0,0.0,0.47803371891400004,0.0,1.0,1
0.7596633411599625,0.0,1.0,0.0,0.5077395287186028,2.0,0.6729106359822394,0.004370358894922151,-1.9088544336773212,-0.7075908901303577,0.0,0.0,0.0,0.0,-0.903566624768081,1.0,0.0,1
-0.3386186392645513,0.0,0.0,2.0,-0.9587190425687387,1.0,0.6147325826568971,-0.70052623706026,-0.7483163756145568,2.0661875894084814,2.0,0.0,1.0,0.0,1.8596340625960812,0.0,0.0,1
-0.4301421376332608,0.0,3.0,1.0,0.2915042346035312,2.0,1.1383350625849782,-0.70052623706026,-0.2854737339861013,0.6792983496390617,3.0,2.0,0.0,0.0,-0.903566624768081,0.0,0.0,0
-1.5284241180577747,1.0,3.0,2.0,1.4755711980673683,4.0,0.4983764760062125,-1.4054228330154421,-0.03926968422101496,-0.7075908901303577,2.0,1.0,1.0,1.0,-0.903566624768081,1.0,0.0,1
1.5833748264783476,0.0,2.0,0.0,-0.5711460878245569,2.0,-1.596033443706111,0.004370358894922151,1.1058050866742388,-0.7075908901303577,1.0,0.0,2.0,0.0,-0.903566624768081,1.0,1.0,0
-1.1623301245829367,0.0,1.0,2.0,-0.8984386750937134,2.0,0.0329520494034739,0.004370358894922151,-0.6295139143312737,0.6792983496390617,0.0,2.0,1.0,0.0,-0.903566624768081,1.0,1.0,0
0.11899885257899608,1.0,0.0,2.0,-0.7366434207136665,0.0,-1.0724309637780303,-0.70052623706026,1.413543242849452,-0.7075908901303577,3.0,2.0,0.0,0.0,1.8596340625960812,0.0,1.0,0
-0.9792831278455177,1.0,4.0,0.0,-0.16002337711947562,1.0,-0.8978968038020033,-0.70052623706026,-0.09885725707519394,0.6792983496390617,1.0,0.0,2.0,2.0,-0.903566624768081,1.0,1.0,0
-0.15557164252713238,0.0,3.0,0.0,1.9288143186934004,3.0,1.3710472758863474,-1.4054228330154421,-1.110340400227011,-0.7075908901303577,0.0,0.0,1.0,0.0,0.47803371891400004,0.0,0.0,1
-1.4369006196890652,0.0,0.0,0.0,-0.2711774243167233,2.0,1.312869222561005,0.004370358894922151,0.5984938850579798,-0.7075908901303577,0.0,2.0,1.0,0.0,-0.903566624768081,1.0,0.0,1
0.485092846053834,0.0,4.0,0.0,-0.8861474554691658,4.0,0.8474447959582664,-0.70052623706026,1.8247265242121937,-0.7075908901303577,4.0,3.0,1.0,2.0,-0.903566624768081,0.0,0.0,0
-0.5216656360019702,0.0,1.0,0.0,0.0065630958114014665,2.0,0.4401984226808701,0.7092669548501043,-0.4741383547562508,-0.7075908901303577,2.0,2.0,0.0,0.0,0.47803371891400004,0.0,0.0,0
-0.9792831278455177,1.0,1.0,0.0,0.34739090773063563,2.0,0.5565545293315548,-0.70052623706026,-1.0674945847244102,-0.7075908901303577,0.0,3.0,2.0,0.0,0.47803371891400004,1.0,0.0,0
0.5766163444225435,1.0,0.0,0.0,-0.49554648965532894,2.0,-0.9560748571273456,2.1190601467604684,-0.5921547690201471,0.6792983496390617,0.0,0.0,1.0,0.0,-0.903566624768081,0.0,0.0,0
-1.619947616426484,1.0,4.0,2.0,0.3047027560941183,3.0,0.26566426270484317,0.7092669548501043,-1.7716314893827172,-0.7075908901303577,4.0,1.0,0.0,0.0,0.47803371891400004,1.0,0.0,0
0.027475354210286598,0.0,1.0,0.0,-0.60541983144535,0.0,-0.839718750476661,-0.70052623706026,0.3051590843983564,-0.7075908901303577,0.0,1.0,2.0,0.0,1.8596340625960812,1.0,0.0,0
0.7596633411599625,0.0,0.0,0.0,0.5903332517176977,2.0,1.1383350625849782,0.7092669548501043,-1.5842394511765863,-0.7075908901303577,1.0,3.0,1.0,0.0,1.8596340625960812,1.0,0.0,0
-1.1623301245829367,1.0,1.0,2.0,-0.5803843551626665,3.0,-0.3742943238739224,-0.70052623706026,0.6465609610865191,-0.7075908901303577,2.0,0.0,2.0,0.0,-0.903566624768081,0.0,0.0,0
-1.0708066262142273,1.0,1.0,2.0,-0.7050247125779491,1.0,-0.7815406971513187,1.414163550805286,-0.27667396987228887,-0.7075908901303577,0.0,0.0,0.0,1.0,-0.903566624768081,1.0,0.0,0
1.4003278297409287,0.0,1.0,0.0,1.1628963528779632,4.0,-0.7233626438259764,-0.70052623706026,0.6997090387430029,0.6792983496390617,1.0,3.0,2.0,0.0,0.47803371891400004,0.0,0.0,0
-0.5216656360019702,0.0,2.0,0.0,-0.19194149692201892,2.0,0.6729106359822394,-0.70052623706026,-0.27309148744082296,2.0661875894084814,3.0,1.0,2.0,1.0,0.47803371891400004,1.0,0.0,0
-0.24709514089584186,1.0,4.0,0.0,-0.6640889181320087,2.0,-0.7815406971513187,3.528853338670832,0.48805704201692374,2.0661875894084814,2.0,2.0,2.0,0.0,-0.903566624768081,0.0,0.0,0
1.4918513281096382,1.0,0.0,2.0,1.8013338431053427,3.0,-0.839718750476661,-0.70052623706026,-1.0101074981464668,-0.7075908901303577,1.0,3.0,1.0,0.0,-0.903566624768081,0.0,0.0,1
-1.4369006196890652,1.0,0.0,2.0,0.19735603704072768,2.0,-0.5488284838499493,0.7092669548501043,0.2778857383236361,2.0661875894084814,2.0,0.0,1.0,0.0,0.47803371891400004,0.0,0.0,0
-1.619947616426484,0.0,4.0,0.0,-0.7528103466423438,3.0,-0.3742943238739224,-1.4054228330154421,-0.6733896093071291,-0.7075908901303577,2.0,0.0,1.0,0.0,-0.903566624768081,1.0,0.0,1
-1.2538536229516462,0.0,4.0,2.0,-0.029092625345650925,2.0,0.20748620937950088,-1.4054228330154421,0.61409945655858,-0.7075908901303577,0.0,1.0,1.0,0.0,-0.903566624768081,1.0,0.0,0
-1.4369006196890652,0.0,4.0,0.0,1.0904651568035826,1.0,1.2546911692356628,-0.70052623706026,-0.1522331342038156,-0.7075908901303577,1.0,3.0,1.0,0.0,0.47803371891400004,1.0,0.0,0
0.8511868395286719,0.0,4.0,1.0,0.21513387721501415,4.0,0.3238423160301855,-1.4054228330154421,1.115077731726755,-0.7075908901303577,1.0,3.0,1.0,0.0,0.47803371891400004,0.0,0.0,1
-0.15557164252713238,0.0,3.0,2.0,-0.720583420597403,3.0,0.7310886893075818,0.004370358894922151,-0.261976759758382,-0.7075908901303577,1.0,3.0,1.0,0.0,-0.903566624768081,0.0,0.0,1
0.5766163444225435,0.0,0.0,0.0,0.06643408493179427,2.0,-0.1997601638978954,0.004370358894922151,-0.7669523685589994,-0.7075908901303577,1.0,0.0,0.0,1.0,0.47803371891400004,0.0,0.0,0
1.3088043313722193,1.0,3.0,0.0,-0.016975370203316655,2.0,0.4983764760062125,0.004370358894922151,0.13197907489344857,0.6792983496390617,1.0,2.0,0.0,0.0,-0.903566624768081,0.0,0.0,0
-0.8877596294768082,1.0,1.0,0.0,0.7580220760681914,1.0,-0.7815406971513187,2.1190601467604684,2.027956213338397,0.6792983496390617,1.0,3.0,2.0,0.0,-0.903566624768081,1.0,0.0,1
1.4918513281096382,0.0,1.0,2.0,-0.8074660523931529,3.0,-0.31611627054858005,0.004370358894922151,1.0897834982242458,-0.7075908901303577,0.0,2.0,2.0,1.0,1.8596340625960812,0.0,1.0,0
-0.5216656360019702,1.0,0.0,0.0,0.2269771935755522,3.0,1.1965131159103204,-0.70052623706026,-0.8207142559113657,-0.7075908901303577,0.0,0.0,0.0,0.0,-0.903566624768081,0.0,0.0,1
1.0342338362660908,0.0,1.0,2.0,-0.9748166697079702,1.0,0.4401984226808701,0.7092669548501043,-0.009372314428835427,0.6792983496390617,1.0,2.0,0.0,1.0,-0.903566624768081,1.0,0.0,0
-0.4301421376332608,1.0,4.0,1.0,0.21520882384019432,2.0,0.6729106359822394,0.7092669548501043,-0.6827221162934404,-0.7075908901303577,3.0,2.0,2.0,1.0,-0.903566624768081,1.0,0.0,1
-1.0708066262142273,0.0,3.0,0.0,2.3102036784713054,2.0,-0.5488284838499493,0.004370358894922151,-0.8912135406697386,0.6792983496390617,2.0,2.0,0.0,0.0,-0.903566624768081,1.0,0.0,0
-0.5216656360019702,1.0,4.0,0.0,-0.8121374150507127,2.0,-1.5378553903807688,0.004370358894922151,0.008886716185813773,-0.7075908901303577,0.0,0.0,0.0,1.0,-0.903566624768081,0.0,0.0,0
0.30204584931641504,1.0,1.0,0.0,-0.6257997225447829,3.0,-0.31611627054858005,-0.70052623706026,-0.2685668774203471,-0.7075908901303577,1.0,0.0,0.0,1.0,1.8596340625960812,0.0,0.0,1
0.11899885257899608,0.0,3.0,2.0,-0.1105079245898148,1.0,1.6619375425130591,-0.70052623706026,-1.0643975198909073,0.6792983496390617,1.0,0.0,2.0,0.0,-0.903566624768081,0.0,0.0,0
-0.3386186392645513,0.0,4.0,0.0,0.34566174061269134,2.0,1.7201155958384013,0.004370358894922151,-0.6755054528838657,-0.7075908901303577,2.0,2.0,2.0,1.0,-0.903566624768081,1.0,0.0,0
-0.15557164252713238,1.0,0.0,0.0,-0.5752258611571502,0.0,-0.025226003921868426,0.004370358894922151,0.048936666551100634,-0.7075908901303577,4.0,1.0,1.0,0.0,1.8596340625960812,0.0,0.0,0
0.3935693476851245,1.0,4.0,0.0,0.11255452627163622,2.0,1.5455814358623745,0.7092669548501043,-0.5937614811692017,0.6792983496390617,1.0,1.0,2.0,1.0,-0.903566624768081,0.0,0.0,0
0.5766163444225435,0.0,1.0,0.0,1.3498663838150557,2.0,0.14930815605415854,2.1190601467604684,-0.02139662712172138,2.0661875894084814,0.0,1.0,1.0,0.0,0.47803371891400004,0.0,0.0,0
0.485092846053834,1.0,3.0,2.0,0.32348970300526647,3.0,0.4983764760062125,0.004370358894922151,-0.716132318943747,-0.7075908901303577,3.0,2.0,0.0,0.0,-0.903566624768081,1.0,0.0,0
0.8511868395286719,0.0,0.0,0.0,0.2666985582598363,3.0,-0.25793821722323773,-1.4054228330154421,0.4701687679807773,0.6792983496390617,2.0,1.0,1.0,0.0,1.8596340625960812,0.0,0.0,1
-0.4301421376332608,0.0,3.0,0.0,-0.5145324787320603,1.0,-0.31611627054858005,0.7092669548501043,-0.7042557698373736,0.6792983496390617,2.0,0.0,0.0,0.0,-0.903566624768081,0.0,0.0,0
-1.7114711147951938,1.0,0.0,2.0,1.4819803707436605,3.0,1.312869222561005,0.004370358894922151,0.6390532150029339,-0.7075908901303577,0.0,2.0,1.0,0.0,0.47803371891400004,1.0,1.0,1
0.485092846053834,0.0,3.0,2.0,-0.6752891259221117,3.0,-0.839718750476661,-0.70052623706026,-0.30323108244344915,-0.7075908901303577,2.0,3.0,0.0,1.0,0.47803371891400004,0.0,0.0,0
-1.1623301245829367,1.0,1.0,2.0,-0.772946569008401,2.0,1.0801570092596358,0.004370358894922151,-2.187809522726061,0.6792983496390617,0.0,1.0,2.0,0.0,-0.903566624768081,0.0,0.0,0
-0.9792831278455177,1.0,0.0,1.0,-0.5436266261372268,0.0,-0.3742943238739224,1.414163550805286,-0.274222213647897,0.6792983496390617,0.0,2.0,1.0,2.0,0.47803371891400004,0.0,0.0,0
0.3935693476851245,0.0,2.0,0.0,0.07026891177491341,1.0,-1.4796773370554264,-1.4054228330154421,0.50778141341741,2.0661875894084814,0.0,3.0,1.0,0.0,0.47803371891400004,1.0,0.0,0
-1.7114711147951938,1.0,3.0,1.0,1.0238569974710807,2.0,1.3710472758863474,-1.4054228330154421,-0.5678417683796129,-0.7075908901303577,3.0,2.0,0.0,1.0,1.8596340625960812,1.0,0.0,0
-1.0708066262142273,0.0,3.0,2.0,-0.8634971781729655,3.0,1.4292253292116897,0.004370358894922151,-0.20527424379539505,-0.7075908901303577,0.0,3.0,0.0,0.0,1.8596340625960812,1.0,1.0,1
0.3935693476851245,0.0,4.0,2.0,0.7184040692919876,2.0,0.6729106359822394,1.414163550805286,0.6292316754778873,-0.7075908901303577,1.0,0.0,2.0,0.0,-0.903566624768081,1.0,0.0,0
-0.7962361311080988,0.0,0.0,0.0,0.7130160242574438,4.0,0.4983764760062125,-0.70052623706026,1.5397393893920557,-0.7075908901303577,4.0,2.0,1.0,0.0,0.47803371891400004,1.0,0.0,0
-0.24709514089584186,1.0,2.0,0.0,-0.10048667421639562,3.0,-1.0142529104526878,1.414163550805286,1.1673325047149348,0.6792983496390617,0.0,0.0,2.0,0.0,1.8596340625960812,0.0,1.0,0
-1.0708066262142273,0.0,1.0,0.0,0.46032666336193545,2.0,-0.025226003921868426,2.1190601467604684,0.10486466970886621,-0.7075908901303577,2.0,0.0,2.0,2.0,-0.903566624768081,1.0,0.0,1
1.4003278297409287,1.0,4.0,1.0,-0.802768622703856,3.0,1.7201155958384013,1.414163550805286,0.5633586629175185,-0.7075908901303577,1.0,3.0,2.0,0.0,0.47803371891400004,1.0,0.0,0
1.4003278297409287,0.0,2.0,3.0,-0.8180977251175174,1.0,-1.3633212304047417,-0.70052623706026,0.08582515294703927,0.6792983496390617,1.0,1.0,0.0,0.0,-0.903566624768081,0.0,0.0,0
1.2172808330035099,0.0,0.0,0.0,1.0322273956416592,0.0,0.963800902608951,0.004370358894922151,-1.533319253756913,-0.7075908901303577,1.0,3.0,2.0,0.0,0.47803371891400004,0.0,0.0,0
-1.3453771213203558,0.0,2.0,1.0,-0.30053675586561107,3.0,-0.7815406971513187,-1.4054228330154421,1.2817734057097943,-0.7075908901303577,0.0,1.0,2.0,1.0,0.47803371891400004,1.0,0.0,0
0.7596633411599625,1.0,3.0,3.0,-0.7189791385477698,2.0,1.4292253292116897,-0.70052623706026,1.3324315197746897,-0.7075908901303577,0.0,3.0,0.0,0.0,0.47803371891400004,1.0,0.0,0
-1.1623301245829367,1.0,3.0,0.0,0.19033002477493866,2.0,-0.1997601638978954,-0.70052623706026,-1.7103321289132494,-0.7075908901303577,1.0,2.0,0.0,0.0,1.8596340625960812,0.0,0.0,0
-0.9792831278455177,0.0,4.0,2.0,1.2769728867588057,3.0,0.26566426270484317,-0.70052623706026,-0.3947847777883081,-0.7075908901303577,2.0,1.0,2.0,0.0,-0.903566624768081,1.0,1.0,0
-1.0708066262142273,0.0,0.0,1.0,0.019173521801968095,3.0,-1.4796773370554264,-1.4054228330154421,1.554628084490301,-0.7075908901303577,0.0,2.0,1.0,0.0,0.47803371891400004,1.0,0.0,0
-0.7047126327393892,1.0,0.0,0.0,-0.570554132193163,2.0,0.6729106359822394,1.414163550805286,0.21708892051016973,-0.7075908901303577,1.0,3.0,1.0,0.0,-0.903566624768081,1.0,0.0,0
1.3088043313722193,1.0,2.0,0.0,-0.3306257201964373,2.0,-1.4796773370554264,0.004370358894922151,-1.0220226781909938,-0.7075908901303577,2.0,0.0,0.0,1.0,1.8596340625960812,1.0,0.0,0
1.2172808330035099,1.0,4.0,2.0,0.4249681540663886,2.0,-0.3742943238739224,-0.70052623706026,1.232971306069397,-0.7075908901303577,2.0,3.0,2.0,0.0,1.8596340625960812,1.0,1.0,0
0.30204584931641504,0.0,0.0,1.0,-0.9372506831961284,3.0,-1.3633212304047417,0.004370358894922151,0.11222432383298464,-0.7075908901303577,1.0,2.0,1.0,2.0,1.8596340625960812,1.0,0.0,0
0.3935693476851245,1.0,3.0,0.0,-0.7574626570475511,2.0,-1.3633212304047417,0.004370358894922151,1.3115747291178161,-0.7075908901303577,1.0,3.0,1.0,0.0,1.8596340625960812,1.0,1.0,0
1.5833748264783476,0.0,2.0,2.0,-0.3709016985079155,4.0,1.3710472758863474,-1.4054228330154421,0.0809704780620558,-0.7075908901303577,2.0,0.0,2.0,0.0,1.8596340625960812,1.0,0.0,0
1.4003278297409287,1.0,1.0,0.0,-0.056463565569234694,3.0,1.4292253292116897,0.004370358894922151,-2.1969833091459865,2.0661875894084814,1.0,0.0,1.0,0.0,1.8596340625960812,0.0,0.0,0
0.21052235094770555,0.0,3.0,0.0,-0.5833535970359003,3.0,-0.9560748571273456,0.7092669548501043,1.8316255453603645,0.6792983496390617,1.0,3.0,1.0,0.0,-0.903566624768081,1.0,0.0,1
0.668139842791253,0.0,4.0,1.0,-0.6448840646686219,4.0,1.4292253292116897,-0.70052623706026,-1.1319032341238942,-0.7075908901303577,4.0,3.0,0.0,0.0,-0.903566624768081,1.0,0.0,0
1.4003278297409287,0.0,0.0,1.0,-0.9656378577236614,4.0,-0.8978968038020033,-0.70052623706026,-0.4503608563957135,0.6792983496390617,2.0,2.0,1.0,0.0,1.8596340625960812,1.0,1.0,0
-1.7114711147951938,1.0,3.0,2.0,-0.9748166697079702,1.0,-1.4796773370554264,0.7092669548501043,1.215491832672767,-0.7075908901303577,1.0,0.0,1.0,0.0,0.47803371891400004,0.0,0.0,0
1.4003278297409287,1.0,1.0,2.0,-0.6733363464137728,1.0,0.3820203693555278,0.004370358894922151,2.027956213338397,2.0661875894084814,1.0,1.0,0.0,0.0,1.8596340625960812,1.0,0.0,0
1.5833748264783476,1.0,1.0,3.0,-0.23204272749257052,3.0,-1.5378553903807688,0.7092669548501043,-0.07277294339078415,-0.7075908901303577,0.0,2.0,1.0,1.0,0.47803371891400004,0.0,0.0,1
-0.5216656360019702,0.0,4.0,2.0,-0.17380627757492634,4.0,-0.025226003921868426,0.004370358894922151,0.3579179252407768,0.6792983496390617,1.0,1.0,0.0,0.0,-0.903566624768081,0.0,0.0,1
-1.5284241180577747,0.0,3.0,0.0,-0.30894108402790993,3.0,-0.6070065371752917,0.7092669548501043,-1.2114349682256014,0.6792983496390617,2.0,0.0,2.0,0.0,1.8596340625960812,1.0,0.0,0
-1.7114711147951938,1.0,2.0,2.0,-0.46704209366997823,2.0,1.312869222561005,2.1190601467604684,-0.2872867747246081,-0.7075908901303577,1.0,0.0,1.0,1.0,0.47803371891400004,1.0,0.0,1
-1.3453771213203558,0.0,3.0,1.0,-0.710282323801795,3.0,-0.25793821722323773,0.7092669548501043,1.1104668624385512,-0.7075908901303577,0.0,2.0,1.0,0.0,0.47803371891400004,0.0,1.0,1
0.5766163444225435,0.0,1.0,0.0,-0.4829165384900362,2.0,-1.246965123754057,0.004370358894922151,0.30730554247948433,-0.7075908901303577,1.0,0.0,0.0,0.0,0.47803371891400004,1.0,0.0,0
-0.5216656360019702,0.0,4.0,0.0,-0.8555555675054989,4.0,-0.025226003921868426,-0.70052623706026,1.7584038985285613,0.6792983496390617,0.0,1.0,1.0,1.0,0.47803371891400004,0.0,1.0,0
0.668139842791253,1.0,4.0,1.0,-0.8832222311782596,2.0,1.6619375425130591,1.414163550805286,-1.425867259493936,0.6792983496390617,1.0,3.0,1.0,0.0,-0.903566624768081,0.0,0.0,0
-0.9792831278455177,0.0,2.0,2.0,-0.6426077636951539,4.0,0.7892667426329241,-1.4054228330154421,-1.468183807138872,0.6792983496390617,0.0,2.0,0.0,0.0,0.47803371891400004,0.0,1.0,1
-0.4301421376332608,1.0,4.0,0.0,4.510223892231249,2.0,1.0219789559342936,0.7092669548501043,-0.702041285636087,-0.7075908901303577,1.0,3.0,1.0,0.0,1.8596340625960812,1.0,0.0,1
-0.4301421376332608,1.0,4.0,0.0,-0.602868484141734,4.0,-0.49065043052460705,0.004370358894922151,-0.6529600759310136,2.0661875894084814,2.0,3.0,0.0,0.0,-0.903566624768081,0.0,1.0,1
0.5766163444225435,1.0,4.0,0.0,1.8232472772859256,2.0,0.5565545293315548,-1.4054228330154421,0.9670920511191584,0.6792983496390617,2.0,2.0,1.0,0.0,-0.903566624768081,0.0,0.0,1
-0.6131891343706798,1.0,4.0,0.0,-0.497275335193283,3.0,0.6147325826568971,1.414163550805286,-0.4235846748797871,-0.7075908901303577,1.0,1.0,2.0,1.0,-0.903566624768081,1.0,1.0,1
1.1257573346348002,1.0,4.0,1.0,-0.4150191565760402,4.0,0.7892667426329241,-0.70052623706026,-1.203527760328508,-0.7075908901303577,2.0,0.0,0.0,0.0,0.47803371891400004,0.0,1.0,1
1.1257573346348002,0.0,1.0,2.0,0.6299345716997814,3.0,-0.025226003921868426,0.004370358894922151,0.39826758034205717,-0.7075908901303577,4.0,0.0,2.0,0.0,1.8596340625960812,1.0,1.0,0
-1.4369006196890652,1.0,3.0,0.0,-0.9080343027671859,3.0,-0.6070065371752917,0.004370358894922151,-0.7875111570958234,-0.7075908901303577,1.0,2.0,2.0,0.0,-0.903566624768081,1.0,0.0,0
0.9427103378973815,1.0,0.0,2.0,-0.8022250359924229,1.0,-0.14158211057255307,0.7092669548501043,-1.1178437110193402,-0.7075908901303577,4.0,1.0,0.0,0.0,-0.903566624768081,0.0,0.0,0
1.5833748264783476,1.0,4.0,0.0,2.7353198329806205,2.0,-1.3633212304047417,-1.4054228330154421,1.0722306644027675,-0.7075908901303577,0.0,2.0,2.0,0.0,1.8596340625960812,1.0,0.0,0
0.30204584931641504,0.0,0.0,0.0,-0.2845033276027513,3.0,1.312869222561005,0.7092669548501043,1.3099888268362871,-0.7075908901303577,4.0,2.0,1.0,0.0,-0.903566624768081,0.0,0.0,0
-0.4301421376332608,0.0,0.0,0.0,-0.9624968022551295,2.0,-1.5378553903807688,0.004370358894922151,0.9895828024754224,-0.7075908901303577,3.0,0.0,0.0,0.0,-0.903566624768081,0.0,0.0,0
0.8511868395286719,0.0,1.0,2.0,-0.9591890946889319,3.0,-0.14158211057255307,-1.4054228330154421,-0.8543043347728856,3.4530768291779,0.0,2.0,1.0,0.0,-0.903566624768081,0.0,1.0,0
1.4918513281096382,0.0,4.0,0.0,1.4344941479233413,3.0,1.4292253292116897,-0.70052623706026,-0.6051176111659452,-0.7075908901303577,1.0,1.0,2.0,1.0,1.8596340625960812,1.0,0.0,0
-0.6131891343706798,1.0,0.0,2.0,1.114576793725549,2.0,0.26566426270484317,2.1190601467604684,0.5472845180768717,3.4530768291779,2.0,1.0,0.0,0.0,-0.903566624768081,1.0,0.0,0
1.1257573346348002,1.0,4.0,3.0,-0.37887176804608125,2.0,0.14930815605415854,-0.70052623706026,0.748867330054904,-0.7075908901303577,0.0,1.0,2.0,1.0,-0.903566624768081,1.0,0.0,0
-1.1623301245829367,0.0,2.0,3.0,-0.8259433841924635,2.0,-1.3633212304047417,0.7092669548501043,-0.23944604341971154,-0.7075908901303577,1.0,1.0,1.0,0.0,1.8596340625960812,0.0,0.0,0
0.21052235094770555,0.0,2.0,2.0,0.813656576205938,1.0,-1.246965123754057,-0.70052623706026,1.2196129025609337,-0.7075908901303577,1.0,0.0,0.0,0.0,-0.903566624768081,0.0,0.0,0
